point,lon,lat,count,address,district
0101000020E6100000669634C7914E3E400779FFC904024E40,30.306911897982356,60.01577115034348,36,улица Аккуратова,округ Комендантский аэродром
0101000020E6100000669634C7914E3E400A721DB144FC4D40,30.306911897982356,59.97084630906837,632,Каменноостровский проспект,округ Аптекарский остров
0101000020E6100000669634C7914E3E4010C569574E024E40,30.306911897982356,60.01801579155483,288,Фермское шоссе,округ Коломяги
0101000020E6100000669634C7914E3E401314023828EF4D40,30.306911897982356,59.86841487981305,48,Новоизмайловский проспект,округ Новоизмайловское
0101000020E6100000669634C7914E3E40135A4BF9BBEF4D40,30.306911897982356,59.87292400531091,307,Новоизмайловский проспект,округ Новоизмайловское
0101000020E6100000669634C7914E3E40159903D805F04D40,30.306911897982356,59.87517833877261,1,Новоизмайловский проспект,округ Новоизмайловское
0101000020E6100000669634C7914E3E401DAC68F66CFE4D40,30.306911897982356,59.987700272664576,416,Лисичанская улица,округ Ланское
0101000020E6100000669634C7914E3E401FBF4913EFF54D40,30.306911897982356,59.92135850048929,17,Вознесенский проспект,Сенной округ
0101000020E6100000669634C7914E3E4021743A2748FE4D40,30.306911897982356,59.98657694200688,115,Торжковская улица,округ Ланское
0101000020E6100000669634C7914E3E40236E4BFC40FA4D40,30.306911897982356,59.9551082008659,557,Введенская улица,Введенский округ
0101000020E6100000669634C7914E3E4028BF212BB3FC4D40,30.306911897982356,59.97421778819836,727,улица Графтио,округ Аптекарский остров
0101000020E6100000669634C7914E3E402A30A27964EA4D40,30.306911897982356,59.83119125766129,2,4-й Предпортовый проезд,округ Новоизмайловское
0101000020E6100000669634C7914E3E402D3C4E79D0F84D40,30.306911897982356,59.94386211700508,2753,Биржевая площадь,округ № 7
0101000020E6100000669634C7914E3E4033438EB75DF64D40,30.306911897982356,59.92473501631175,126,проспект Римского-Корсакова,Адмиралтейский округ
0101000020E6100000669634C7914E3E40372CC5A536F54D40,30.306911897982356,59.91573021056722,4780,Измайловский проспект,округ Измайловское
0101000020E6100000669634C7914E3E403D31347FBEF04D40,30.306911897982356,59.88081350372747,195,Корпусной проезд,
0101000020E6100000669634C7914E3E4041CA35D0FCFC4D40,30.306911897982356,59.97646525026767,222,улица Академика Павлова,округ Аптекарский остров
0101000020E6100000669634C7914E3E40477640AC8AFA4D40,30.306911897982356,59.95735695979653,1654,Саблинская улица,округ Кронверкское
0101000020E6100000669634C7914E3E404D7C7C7F0FF44D40,30.306911897982356,59.90672296121975,1545,набережная Обводного канала,округ Измайловское
0101000020E6100000669634C7914E3E40516FA59DABF84D40,30.306911897982356,59.94273729875442,6443,Биржевая площадь,округ № 7
0101000020E6100000669634C7914E3E405A854F09B4EC4D40,30.306911897982356,59.84924427397591,596,Краснопутиловская улица,округ Новоизмайловское
0101000020E6100000669634C7914E3E406379569882F64D40,30.306911897982356,59.92586044523594,34,Вознесенский проспект,Адмиралтейский округ
0101000020E6100000669634C7914E3E406A1274D638F64D40,30.306911897982356,59.92360954921317,1944,Вознесенский проспект,Адмиралтейский округ
0101000020E6100000669634C7914E3E40717466E047ED4D40,30.306911897982356,59.85375599863699,878,Новоизмайловский проспект,округ Новоизмайловское
0101000020E6100000669634C7914E3E407AB3D8B484F74D40,30.306911897982356,59.93373737889392,9119,Малая Морская улица,Адмиралтейский округ
0101000020E6100000669634C7914E3E407B5D8E44B1EB4D40,30.306911897982356,59.84134728385376,72,1-й Предпортовый проезд,округ Новоизмайловское
0101000020E6100000669634C7914E3E407F614299EAF34D40,30.306911897982356,59.90559688321354,3334,,округ Измайловское
0101000020E6100000669634C7914E3E4081D63015A3F44D40,30.306911897982356,59.911226891371385,347,Измайловский проспект,округ Измайловское
0101000020E6100000669634C7914E3E408481D0E8E0EF4D40,30.306911897982356,59.87405119114831,25,Новоизмайловский проспект,округ Новоизмайловское
0101000020E6100000669634C7914E3E40892F7FF5FDEC4D40,30.306911897982356,59.85150021276701,353,Ленинский проспект,округ Новоизмайловское
0101000020E6100000669634C7914E3E408D151BC211F54D40,30.306911897982356,59.91460443804235,481,Измайловский проспект,округ Измайловское
0101000020E6100000669634C7914E3E408EC13E307EF44D40,30.306911897982356,59.91010096611272,106,Измайловский проспект,округ Измайловское
0101000020E6100000669634C7914E3E408F05D6231CFA4D40,30.306911897982356,59.95398376417426,749,Кронверкский проспект,Введенский округ
0101000020E6100000669634C7914E3E4091618BDE42FB4D40,30.306911897982356,59.96297818952292,3648,Большой проспект П.С.,округ Аптекарский остров
0101000020E6100000669634C7914E3E40975BBA5723FE4D40,30.306911897982356,59.98545357322217,10,набережная Чёрной речки,округ Ланское
0101000020E6100000669634C7914E3E4097654065F8EA4D40,30.306911897982356,59.83570542950036,39,Кубинская улица,округ Новоизмайловское
0101000020E6100000669634C7914E3E40AE9B3931CAF54D40,30.306911897982356,59.92023291886231,282,набережная реки Фонтанки,Сенной округ
0101000020E6100000669634C7914E3E40B461AD63B9EE4D40,30.306911897982356,59.86503263440992,696,Студенческая аллея,округ Новоизмайловское
0101000020E6100000669634C7914E3E40C2FABDE463F94D40,30.306911897982356,59.9483610084185,1054,Мытнинская набережная,Введенский округ
0101000020E6100000669634C7914E3E40CAE971F73AF74D40,30.306911897982356,59.93148701727075,244,Большая Морская улица,Адмиралтейский округ
0101000020E6100000669634C7914E3E40CB16C083AFFA4D40,30.306911897982356,59.958481282037226,9,улица Воскова,округ Кронверкское
0101000020E6100000669634C7914E3E40CEB8CE2B18F84D40,30.306911897982356,59.93823764413683,2003,Адмиралтейская набережная,Адмиралтейский округ
0101000020E6100000669634C7914E3E40D15705CA91ED4D40,30.306911897982356,59.85601163159266,4,Новоизмайловский проспект,округ Новоизмайловское
0101000020E6100000669634C7914E3E40D26F53081EFB4D40,30.306911897982356,59.96185401987135,1527,Большой проспект П.С.,округ Кронверкское
0101000020E6100000669634C7914E3E40D4F7F058CCF64D40,30.306911897982356,59.92811118856449,214,Казанская улица,Адмиралтейский округ
0101000020E6100000669634C7914E3E40D800D455BF044E40,30.306911897982356,60.03708908893322,74,Большая Озёрная улица,округ Шувалово-Озерки
0101000020E6100000669634C7914E3E40DB251193A9F74D40,30.306911897982356,59.93486250245378,1252,Исаакиевская площадь,Адмиралтейский округ
0101000020E6100000669634C7914E3E40EC94646534F44D40,30.306911897982356,59.90784900103776,826,набережная Обводного канала,округ Измайловское
0101000020E6100000669634C7914E3E40EE8CA19326004E40,30.306911897982356,60.00117726696214,11,Богатырский проспект,округ Комендантский аэродром
0101000020E6100000669634C7914E3E40F4CFEE2F00FF4D40,30.306911897982356,59.99219321404225,2,Ланское шоссе,округ Ланское
0101000020E6100000669634C7914E3E40F91CC68469FC4D40,30.306911897982356,59.971970173582974,502,Каменноостровский проспект,округ Аптекарский остров
0101000020E610000067B090657D703E4007001FDEECF44D40,30.439413402389984,59.91347862733533,64,Дальневосточный проспект,
0101000020E610000067B090657D703E4009249E9F54F24D40,30.439413402389984,59.89320750447957,38,проспект Обуховской Обороны,
0101000020E610000067B090657D703E400D42027446FD4D40,30.439413402389984,59.97871255979781,35,Екатерининский проспект,округ Полюстрово
0101000020E610000067B090657D703E40135A4BF9BBEF4D40,30.439413402389984,59.87292400531091,274,улица Седова,
0101000020E610000067B090657D703E4014A96F5908F14D40,30.439413402389984,59.88306730224773,73,улица Бабушкина,
0101000020E610000067B090657D703E40159903D805F04D40,30.439413402389984,59.87517833877261,36,переулок Матюшенко,
0101000020E610000067B090657D703E4015F25ED56CED4D40,30.439413402389984,59.85488383422868,88,проспект Александровской Фермы,Александровский округ
0101000020E610000067B090657D703E40372CC5A536F54D40,30.439413402389984,59.91573021056722,986,Союзный проспект,
0101000020E610000067B090657D703E4041CA35D0FCFC4D40,30.439413402389984,59.97646525026767,445,Екатерининский проспект,округ Полюстрово
0101000020E610000067B090657D703E40477640AC8AFA4D40,30.439413402389984,59.95735695979653,12,проспект Энергетиков,округ Большая Охта
0101000020E610000067B090657D703E40494A4ED65FF74D40,30.439413402389984,59.932612217166536,1810,Заневский проспект,округ Малая Охта
0101000020E610000067B090657D703E4049CA8BB52FF24D40,30.439413402389984,59.89208096814816,105,проспект Обуховской Обороны,
0101000020E610000067B090657D703E404E7CCF93B6FE4D40,30.439413402389984,59.98994681960231,35,Пискарёвский проспект,округ Полюстрово
0101000020E610000067B090657D703E4054F844A221FD4D40,30.439413402389984,59.977588924099706,22,Екатерининский проспект,округ Полюстрово
0101000020E610000067B090657D703E405AFD70E0E5F14D40,30.439413402389984,59.88982778088639,1,улица Дудко,
0101000020E610000067B090657D703E406379569882F64D40,30.439413402389984,59.92586044523594,14,улица Большая Яблоновка,
0101000020E610000067B090657D703E4072F37A6CE3F04D40,30.439413402389984,59.88194042209115,93,Фарфоровская улица,
0101000020E610000067B090657D703E407AB3D8B484F74D40,30.439413402389984,59.93373737889392,3309,Заневский проспект,округ Малая Охта
0101000020E610000067B090657D703E408481D0E8E0EF4D40,30.439413402389984,59.87405119114831,1891,Ивановская улица,
0101000020E610000067B090657D703E408BE607F513F64D40,30.439413402389984,59.92248404393929,249,улица Ворошилова,
0101000020E610000067B090657D703E408F05D6231CFA4D40,30.439413402389984,59.95398376417426,68,улица Петра Смородина,округ Большая Охта
0101000020E610000067B090657D703E409E5212462DF14D40,30.439413402389984,59.88419414419808,15,Железнодорожный проспект,
0101000020E610000067B090657D703E40A08C1570AEEA4D40,30.439413402389984,59.833448420068855,21,Софийская улица,Александровский округ
0101000020E610000067B090657D703E40A3B9475FB1FB4D40,30.439413402389984,59.96635046961026,40,Салтыковская дорога,округ Полюстрово
0101000020E610000067B090657D703E40BFAA5B2970004E40,30.439413402389984,60.00342289901664,5,Ручьёвская площадь,округ Пискарёвка
0101000020E610000067B090657D703E40C562CEBDB9004E40,30.439413402389984,60.00566837861474,3,Ручьёвская площадь,округ Пискарёвка
0101000020E610000067B090657D703E40CAE971F73AF74D40,30.439413402389984,59.93148701727075,1,Гранитная улица,округ Малая Охта
0101000020E610000067B090657D703E40CB16C083AFFA4D40,30.439413402389984,59.958481282037226,73,проспект Энергетиков,округ Большая Охта
0101000020E610000067B090657D703E40D5BE225942EB4D40,30.439413402389984,59.83796228596263,186,Софийская улица,Александровский округ
0101000020E610000067B090657D703E40DB251193A9F74D40,30.439413402389984,59.93486250245378,2048,Заневский проспект,округ Малая Охта
0101000020E610000067B090657D703E40E8CAED5AD4FA4D40,30.439413402389984,59.95960556612937,40,шоссе Революции,округ Большая Охта
0101000020E610000067B090657D703E40EE873B35FBEB4D40,30.439413402389984,59.84360375792299,16,Складской проезд,Александровский округ
0101000020E610000067B090657D703E40EE8CA19326004E40,30.439413402389984,60.00117726696214,1,улица Руставели,округ Пискарёвка
0101000020E610000067B090657D703E40F2755E8979F24D40,30.439413402389984,59.894334002612496,241,проспект Обуховской Обороны,
0101000020E610000067B090657D703E40F4CFEE2F00FF4D40,30.439413402389984,59.99219321404225,6,Шафировский проспект,округ Полюстрово
0101000020E610000067B090657D703E40FC619B9199F04D40,30.439413402389984,59.87968654715585,83,улица Бабушкина,
0101000020E61000006AD18C70592A3E4012EF047589EA4D40,30.16542724073353,59.83231985798753,37,улица Добровольцев,
0101000020E61000006AD18C70592A3E401314023828EF4D40,30.16542724073353,59.86841487981305,169,улица Маршала Казакова,
0101000020E61000006AD18C70592A3E4021743A2748FE4D40,30.16542724073353,59.98657694200688,901,Береговая улица,округ Лахта-Ольгино
0101000020E61000006AD18C70592A3E403AAA977194EE4D40,30.16542724073353,59.86390514283672,64,Ленинский проспект,
0101000020E61000006AD18C70592A3E4074DD5BB2DBED4D40,30.16542724073353,59.8582671116409,1,улица Маршала Захарова,
0101000020E61000006AD18C70592A3E4076150862DBFE4D40,30.16542724073353,59.99107003588408,74,Приморская улица,округ Лахта-Ольгино
0101000020E61000006AD18C70592A3E40975BBA5723FE4D40,30.16542724073353,59.98545357322217,102,Береговая улица,округ Лахта-Ольгино
0101000020E61000006AD18C70592A3E40F2A15A5F1DEB4D40,30.16542724073353,59.83683387685223,52,улица Добровольцев,
0101000020E61000006AEBE80E454C3E400086058A8CFB4D40,30.29792874514116,59.96522641439151,5,Чкаловский проспект,округ Аптекарский остров
0101000020E61000006AEBE80E454C3E400779FFC904024E40,30.29792874514116,60.01577115034348,156,3-я линия 1-й половины,округ Коломяги
0101000020E61000006AEBE80E454C3E400A41C338F1F64D40,30.29792874514116,59.9292365029706,5,набережная реки Мойки,Адмиралтейский округ
0101000020E61000006AEBE80E454C3E400B9A5B3306034E40,30.29792874514116,60.0236267277979,8,Солунская улица,округ Коломяги
0101000020E61000006AEBE80E454C3E400C288C4EF3F74D40,30.29792874514116,59.93711263507439,4370,Английская набережная,Адмиралтейский округ
0101000020E61000006AEBE80E454C3E401079A430B8FF4D40,30.29792874514116,59.99780853300957,199,Аэродромная улица,округ Комендантский аэродром
0101000020E61000006AEBE80E454C3E4010C569574E024E40,30.29792874514116,60.01801579155483,2043,,округ Коломяги
0101000020E61000006AEBE80E454C3E401893C931F9FA4D40,30.29792874514116,59.960729812073794,3415,Ораниенбаумская улица,Петровский округ
0101000020E61000006AEBE80E454C3E401EA659BEB6ED4D40,30.29792874514116,59.85713939072978,325,Краснопутиловская улица,округ Новоизмайловское
0101000020E61000006AEBE80E454C3E401FBF4913EFF54D40,30.29792874514116,59.92135850048929,619,набережная Крюкова канала,округ Коломна
0101000020E61000006AEBE80E454C3E4021743A2748FE4D40,30.29792874514116,59.98657694200688,123,улица Савушкина,округ Ланское
0101000020E61000006AEBE80E454C3E40219CBC4B8CEB4D40,30.29792874514116,59.840218989462535,312,Кубинская улица,округ Новоизмайловское
0101000020E61000006AEBE80E454C3E40236E4BFC40FA4D40,30.29792874514116,59.9551082008659,240,Большая Пушкарская улица,Введенский округ
0101000020E61000006AEBE80E454C3E402BEBD0F9C7F44D40,30.29792874514116,59.91235277844529,34,Лермонтовский проспект,округ Измайловское
0101000020E61000006AEBE80E454C3E4030E11C588EFC4D40,30.29792874514116,59.97309399995937,879,Вяземский переулок,округ Чкаловское
0101000020E61000006AEBE80E454C3E4033438EB75DF64D40,30.29792874514116,59.92473501631175,221,улица Глинки,Адмиралтейский округ
0101000020E61000006AEBE80E454C3E4041010E3DD6EB4D40,30.29792874514116,59.84247554000695,1,Кубинская улица,округ Новоизмайловское
0101000020E61000006AEBE80E454C3E40477640AC8AFA4D40,30.29792874514116,59.95735695979653,2018,Большой проспект П.С.,Петровский округ
0101000020E61000006AEBE80E454C3E40494A4ED65FF74D40,30.29792874514116,59.932612217166536,1077,Конногвардейский бульвар,Адмиралтейский округ
0101000020E61000006AEBE80E454C3E404D7C7C7F0FF44D40,30.29792874514116,59.90672296121975,2426,Библиотечный переулок,округ Измайловское
0101000020E61000006AEBE80E454C3E40504B47D375044E40,30.29792874514116,60.03484574299966,100,1-я Утиная улица,округ Коломяги
0101000020E61000006AEBE80E454C3E40582A871690FD4D40,30.29792874514116,59.98095971679568,343,Каменноостровский проспект,округ Чкаловское
0101000020E61000006AEBE80E454C3E405A085007BE034E40,30.29792874514116,60.02923671157687,20,улица Щербакова,округ Коломяги
0101000020E61000006AEBE80E454C3E405A854F09B4EC4D40,30.29792874514116,59.84924427397591,178,Кубинская улица,округ Новоизмайловское
0101000020E61000006AEBE80E454C3E406A1274D638F64D40,30.29792874514116,59.92360954921317,2010,проспект Римского-Корсакова,Адмиралтейский округ
0101000020E61000006AEBE80E454C3E4070B5CC78A7F64D40,30.29792874514116,59.92698583598656,19,улица Декабристов,Адмиралтейский округ
0101000020E61000006AEBE80E454C3E407A441D895BF54D40,30.29792874514116,59.91685594491079,228,набережная реки Фонтанки,округ Измайловское
0101000020E61000006AEBE80E454C3E407B5D8E44B1EB4D40,30.29792874514116,59.84134728385376,1,Кубинская улица,округ Новоизмайловское
0101000020E61000006AEBE80E454C3E407F614299EAF34D40,30.29792874514116,59.90559688321354,4073,улица Шкапина,Екатерингофский округ
0101000020E61000006AEBE80E454C3E408481D0E8E0EF4D40,30.29792874514116,59.87405119114831,163,Кубинская улица,округ Новоизмайловское
0101000020E61000006AEBE80E454C3E40888919D708054E40,30.29792874514116,60.03933228251395,15,Малая Десятинная улица,округ Коломяги
0101000020E61000006AEBE80E454C3E40892F7FF5FDEC4D40,30.29792874514116,59.85150021276701,124,Ленинский проспект,округ Новоизмайловское
0101000020E61000006AEBE80E454C3E408A05A0FCDCFF4D40,30.29792874514116,59.99893148244436,6,Коломяжский проспект,округ Комендантский аэродром
0101000020E61000006AEBE80E454C3E408A3E861151044E40,30.29792874514116,60.033724012898425,45,1-я Утиная улица,округ Коломяги
0101000020E61000006AEBE80E454C3E408F05D6231CFA4D40,30.29792874514116,59.95398376417426,2,Съезжинская улица,Введенский округ
0101000020E61000006AEBE80E454C3E4091618BDE42FB4D40,30.29792874514116,59.96297818952292,50,Гатчинская улица,Петровский округ
0101000020E61000006AEBE80E454C3E40975BBA5723FE4D40,30.29792874514116,59.98545357322217,72,Ферзин переулок,округ Ланское
0101000020E61000006AEBE80E454C3E40B18723A9BC024E40,30.29792874514116,60.02138246760239,16,Горная улица,округ Коломяги
0101000020E61000006AEBE80E454C3E40B1AE0E4BF7F94D40,30.29792874514116,59.95285928933061,12,Зверинская улица,Введенский округ
0101000020E61000006AEBE80E454C3E40C562CEBDB9004E40,30.29792874514116,60.00566837861474,181,Коломяжский проспект,округ Комендантский аэродром
0101000020E61000006AEBE80E454C3E40C5684CBC4F034E40,30.29792874514116,60.025870835599136,224,Новоколомяжский проспект,округ Коломяги
0101000020E61000006AEBE80E454C3E40C710576493FF4D40,30.29792874514116,59.99668554545638,123,Коломяжский проспект,округ Комендантский аэродром
0101000020E61000006AEBE80E454C3E40CB88A75E4B004E40,30.29792874514116,60.00230010204685,2012,Коломяжский проспект,округ Комендантский аэродром
0101000020E61000006AEBE80E454C3E40CC6871B467FB4D40,30.29792874514116,59.96410232102935,370,Лахтинская улица,Петровский округ
0101000020E61000006AEBE80E454C3E40CDB8F95003014E40,30.29792874514116,60.00791370576335,3795,Коломяжский проспект,округ Комендантский аэродром
0101000020E61000006AEBE80E454C3E40CEB8CE2B18F84D40,30.29792874514116,59.93823764413683,457,Университетская набережная,округ № 7
0101000020E61000006AEBE80E454C3E40D45E236C80F54D40,30.29792874514116,59.9179816410739,95,переулок Макаренко,округ Коломна
0101000020E61000006AEBE80E454C3E40D7AAC6CA49FF4D40,30.29792874514116,59.9944394559913,136,Коломяжский проспект,округ Комендантский аэродром
0101000020E61000006AEBE80E454C3E40F4174A8074034E40,30.29792874514116,60.02699283235407,8,улица Щербакова,округ Коломяги
0101000020E61000006AEBE80E454C3E40F91CC68469FC4D40,30.29792874514116,59.971970173582974,1,улица Профессора Попова,округ Чкаловское
0101000020E61000006B0545AD306E3E40050445C591FE4D40,30.430430249548788,59.988823565196114,582,Пискарёвский проспект,округ Полюстрово
0101000020E61000006B0545AD306E3E400D42027446FD4D40,30.430430249548788,59.97871255979781,212,Бестужевская улица,округ Полюстрово
0101000020E61000006B0545AD306E3E40134E7A7396014E40,30.430430249548788,60.01240390273974,114,,округ Пискарёвка
0101000020E61000006B0545AD306E3E4015DC4D3BBB014E40,30.430430249548788,60.013526356713705,30,Северный проспект,округ Гражданка
0101000020E61000006B0545AD306E3E401E66D608FBFB4D40,30.430430249548788,59.96859846562096,1069,улица Стасовой,округ Полюстрово
0101000020E61000006B0545AD306E3E401F04E95BC3F24D40,30.430430249548788,59.8965868842863,189,проспект Обуховской Обороны,
0101000020E61000006B0545AD306E3E402265734F2C044E40,30.430430249548788,60.03260224470638,341,проспект Просвещения,округ № 21
0101000020E61000006B0545AD306E3E4030E11C588EFC4D40,30.430430249548788,59.97309399995937,56,проспект Маршала Блюхера,округ Полюстрово
0101000020E61000006B0545AD306E3E40366827CB0AF24D40,30.430430249548788,59.890954393617385,19,улица Бабушкина,
0101000020E61000006B0545AD306E3E4040AC83FD24FF4D40,30.430430249548788,59.9933163540777,2,проспект Непокорённых,округ Пискарёвка
0101000020E61000006B0545AD306E3E4041CA35D0FCFC4D40,30.430430249548788,59.97646525026767,12,Бестужевская улица,округ Полюстрово
0101000020E61000006B0545AD306E3E404822740997EF4D40,30.430430249548788,59.87179678125955,859,Белевский проспект,
0101000020E61000006B0545AD306E3E40494A4ED65FF74D40,30.430430249548788,59.932612217166536,517,Заневский проспект,округ Малая Охта
0101000020E61000006B0545AD306E3E4049CA8BB52FF24D40,30.430430249548788,59.89208096814816,141,улица Бабушкина,
0101000020E61000006B0545AD306E3E4053FFA7E47BF34D40,30.430430249548788,59.90221842005726,262,Перевозная набережная,
0101000020E61000006B0545AD306E3E4058AA511532F34D40,30.430430249548788,59.89996592032976,482,проспект Обуховской Обороны,
0101000020E61000006B0545AD306E3E405A085007BE034E40,30.430430249548788,60.02923671157687,20,улица Руставели,округ № 21
0101000020E61000006B0545AD306E3E406E4CE6811AEA4D40,30.430430249548788,59.82893394227072,5,Малая Балканская улица,Александровский округ
0101000020E61000006B0545AD306E3E40704FED7D3FEA4D40,30.430430249548788,59.83006261908929,360,Малая Балканская улица,Александровский округ
0101000020E61000006B0545AD306E3E407A441D895BF54D40,30.430430249548788,59.91685594491079,365,,
0101000020E61000006B0545AD306E3E407AB3D8B484F74D40,30.430430249548788,59.93373737889392,55,Уткин проспект,округ Малая Охта
0101000020E61000006B0545AD306E3E408481D0E8E0EF4D40,30.430430249548788,59.87405119114831,372,Белевский проспект,
0101000020E61000006B0545AD306E3E4087F0623252F14D40,30.430430249548788,59.88532094794305,115,улица Цимбалина,
0101000020E61000006B0545AD306E3E4094782B2D0DF34D40,30.430430249548788,59.89883961317642,4,проспект Обуховской Обороны,
0101000020E61000006B0545AD306E3E40975BBA5723FE4D40,30.430430249548788,59.98545357322217,475,Репнинская улица,округ Полюстрово
0101000020E61000006B0545AD306E3E409EBE0E8D07044E40,30.430430249548788,60.03148043842269,19,проспект Просвещения,округ № 21
0101000020E61000006B0545AD306E3E40A0E9FCF72A034E40,30.430430249548788,60.02474880074738,107,Лужская улица,округ № 21
0101000020E61000006B0545AD306E3E40A3B9475FB1FB4D40,30.430430249548788,59.96635046961026,135,улица Маршала Тухачевского,округ Полюстрово
0101000020E61000006B0545AD306E3E40A554BF083DF84D40,30.430430249548788,59.93936261503522,7,Магнитогорская улица,округ Большая Охта
0101000020E61000006B0545AD306E3E40ABB649C801004E40,30.430430249548788,60.00005439376158,15,улица Верности,округ Пискарёвка
0101000020E61000006B0545AD306E3E40ABD94A1972EF4D40,30.430430249548788,59.87066951899336,34,Южное шоссе,
0101000020E61000006B0545AD306E3E40C5684CBC4F034E40,30.430430249548788,60.025870835599136,16,Лужская улица,округ № 21
0101000020E61000006B0545AD306E3E40CC6871B467FB4D40,30.430430249548788,59.96410232102935,154,улица Маршала Тухачевского,округ Полюстрово
0101000020E61000006B0545AD306E3E40CDF98C87DE004E40,30.430430249548788,60.00679106124481,4,проспект Науки,округ Пискарёвка
0101000020E61000006B0545AD306E3E40D7AAC6CA49FF4D40,30.430430249548788,59.9944394559913,1,проспект Непокорённых,округ Пискарёвка
0101000020E61000006B0545AD306E3E40D800D455BF044E40,30.430430249548788,60.03708908893322,22,улица Руставели,округ № 21
0101000020E61000006B0545AD306E3E40DAABFA4A59F44D40,30.430430249548788,59.90897500266847,30,Октябрьская набережная,
0101000020E61000006B0545AD306E3E40DDC94EE7B4FD4D40,30.430430249548788,59.982083238097154,4,Куракина улица,округ Полюстрово
0101000020E61000006B0545AD306E3E40E13FA02445EC4D40,30.430430249548788,59.84586007904705,331,Софийская улица,Александровский округ
0101000020E61000006B0545AD306E3E40EBDF22DD1FFC4D40,30.430430249548788,59.969722406414654,18,улица Стасовой,округ Полюстрово
0101000020E61000006B0545AD306E3E40EC94646534F44D40,30.430430249548788,59.90784900103776,1,Октябрьская набережная,
0101000020E61000006B0545AD306E3E40ED86C4B7D9FD4D40,30.430430249548788,59.98320672126816,29,Куракина улица,округ Полюстрово
0101000020E61000006B0545AD306E3E40FBF1162D20EC4D40,30.430430249548788,59.84473193760274,101,Софийская улица,Александровский округ
0101000020E61000006B0545AD306E3E40FC619B9199F04D40,30.430430249548788,59.87968654715585,2,улица Седова,
0101000020E61000006E2641B80C283E4015F25ED56CED4D40,30.15644408789233,59.85488383422868,243,улица Катерников,
0101000020E61000006E2641B80C283E401689BC128FEC4D40,30.15644408789233,59.84811624723277,615,Петергофское шоссе,
0101000020E61000006E2641B80C283E401DAC68F66CFE4D40,30.15644408789233,59.987700272664576,49,Безымянный переулок,округ Лахта-Ольгино
0101000020E61000006E2641B80C283E402996E24603EF4D40,30.15644408789233,59.86728750289723,20,Ленинский проспект,
0101000020E61000006E2641B80C283E402A30A27964EA4D40,30.15644408789233,59.83119125766129,60,улица Тамбасова,
0101000020E61000006E2641B80C283E404822740997EF4D40,30.15644408789233,59.87179678125955,1,улица Маршала Казакова,
0101000020E61000006E2641B80C283E404EFE0BA600EE4D40,30.15644408789233,59.85939479432693,70,проспект Героев,
0101000020E61000006E2641B80C283E40586790FFD8EC4D40,30.15644408789233,59.85037226248704,11,улица Катерников,
0101000020E61000006E2641B80C283E405A854F09B4EC4D40,30.15644408789233,59.84924427397591,34,улица Катерников,
0101000020E61000006E2641B80C283E406BDE1BEB22ED4D40,30.15644408789233,59.852628124816725,233,улица Катерников,
0101000020E61000006E2641B80C283E406E4CE6811AEA4D40,30.15644408789233,59.82893394227072,67,улица Тамбасова,
0101000020E61000006E2641B80C283E40717466E047ED4D40,30.15644408789233,59.85375599863699,1052,улица Катерников,
0101000020E61000006E2641B80C283E4085057155DEEE4D40,30.15644408789233,59.86616008776313,495,проспект Патриотов,
0101000020E61000006E2641B80C283E4097654065F8EA4D40,30.15644408789233,59.83570542950036,231,улица Тамбасова,
0101000020E61000006E2641B80C283E40ABD94A1972EF4D40,30.15644408789233,59.87066951899336,207,Балтийский бульвар,
0101000020E61000006E2641B80C283E40C27FCF284DEF4D40,30.15644408789233,59.8695422185115,77,Балтийский бульвар,
0101000020E61000006E2641B80C283E40C562CEBDB9004E40,30.15644408789233,60.00566837861474,261,,округ Лахта-Ольгино
0101000020E61000006E2641B80C283E40D5BE225942EB4D40,30.15644408789233,59.83796228596263,29,улица Тамбасова,
0101000020E61000006E2641B80C283E40F4CFEE2F00FF4D40,30.15644408789233,59.99219321404225,2,Лахтинский проспект,округ Лахта-Ольгино
0101000020E61000006E409D56F8493E400086058A8CFB4D40,30.288945592299964,59.96522641439151,494,Петрозаводская улица,округ Чкаловское
0101000020E61000006E409D56F8493E400A41C338F1F64D40,30.288945592299964,59.9292365029706,8090,набережная Адмиралтейского канала,Адмиралтейский округ
0101000020E61000006E409D56F8493E40134E7A7396014E40,30.288945592299964,60.01240390273974,324,аллея Котельникова,округ Комендантский аэродром
0101000020E61000006E409D56F8493E40159903D805F04D40,30.288945592299964,59.87517833877261,46,Броневая улица,округ Автово
0101000020E61000006E409D56F8493E401893C931F9FA4D40,30.288945592299964,59.960729812073794,14,Большая Разночинная улица,округ Чкаловское
0101000020E61000006E409D56F8493E401AD725FD56F34D40,30.288945592299964,59.90109218928974,2,улица Маршала Говорова,Нарвский округ
0101000020E61000006E409D56F8493E401F04E95BC3F24D40,30.288945592299964,59.8965868842863,1,улица Швецова,Нарвский округ
0101000020E61000006E409D56F8493E4021096A9925EE4D40,30.288945592299964,59.86052243878864,6,Краснопутиловская улица,округ Автово
0101000020E61000006E409D56F8493E4021743A2748FE4D40,30.288945592299964,59.98657694200688,110,Сестрорецкая улица,округ Ланское
0101000020E61000006E409D56F8493E402265734F2C044E40,30.288945592299964,60.03260224470638,4,Рябиновая улица,округ Коломяги
0101000020E61000006E409D56F8493E4033438EB75DF64D40,30.288945592299964,59.92473501631175,3552,улица Декабристов,округ Коломна
